Duration,orig_bytes,resp_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,target
2.694129943847656e-05,0.0,0.0,1,52,1,40,0
3.2901763916015625e-05,0.0,0.0,1,52,1,40,0
3.790855407714844e-05,0.0,0.0,1,52,1,40,0
0.0169310569763183,46.0,92.0,1,74,1,120,0
0.0155849456787109,46.0,92.0,1,74,1,120,0
0.0445039272308349,52.0,114.0,1,80,1,142,0
0.0294280052185058,52.0,114.0,1,80,1,142,0
0.0288269519805908,94.0,156.0,1,122,1,184,0
0.0201790332794189,43.0,262.0,1,71,1,290,0
2.5987625122070312e-05,0.0,0.0,1,52,1,40,0
5.197525024414063e-05,0.0,0.0,1,52,1,40,0
5.602836608886719e-05,0.0,0.0,1,52,1,40,0
10.01422905921936,135.0,0.0,3,219,0,0,1
3.600120544433594e-05,0.0,0.0,1,52,1,40,0
5.698204040527344e-05,0.0,0.0,1,52,1,40,0
2.384185791015625e-05,0.0,0.0,1,52,1,40,0
0.0002567768096923,31.0,47.0,1,59,1,75,0
4.5223541259765625,1390.0,6833.0,13,1922,16,7485,0
60.11110186576843,1668.0,6325.0,14,2241,16,6989,0
60.166703939437866,1616.0,664.0,15,2229,18,1408,1
0.0002408027648925,31.0,47.0,1,59,1,75,0
4.1961669921875e-05,0.0,0.0,1,52,1,40,0
1.2874603271484377e-05,0.0,0.0,1,52,1,40,0
1.3113021850585938e-05,0.0,0.0,1,52,1,40,0
5.602836608886719e-05,0.0,0.0,1,52,1,40,0
4.601478576660156e-05,0.0,0.0,1,52,1,40,0
5.292892456054688e-05,0.0,0.0,1,52,1,40,0
6.103515625e-05,0.0,0.0,1,52,1,40,0
6.699562072753906e-05,0.0,0.0,1,52,1,40,0
4.100799560546875e-05,0.0,0.0,1,52,1,40,0
5.197525024414063e-05,0.0,0.0,1,52,1,40,0
4.792213439941406e-05,0.0,0.0,1,52,1,40,0
4.1961669921875e-05,0.0,0.0,1,52,1,40,0
5.078315734863281e-05,0.0,0.0,1,52,1,40,0
4.482269287109375e-05,0.0,0.0,1,52,1,40,0
3.886222839355469e-05,0.0,0.0,1,52,1,40,0
6.198883056640625e-05,0.0,0.0,1,52,1,40,0
3.886222839355469e-05,0.0,0.0,1,52,1,40,0
6.4849853515625e-05,0.0,0.0,1,52,1,40,0
6.699562072753906e-05,0.0,0.0,1,52,1,40,0
6.985664367675781e-05,0.0,0.0,1,52,1,40,0
5.793571472167969e-05,0.0,0.0,1,52,1,40,0
0.1407928466796875,7.0,14.0,1,35,2,70,0
3.409385681152344e-05,0.0,0.0,1,52,1,40,0
4.00543212890625e-05,0.0,0.0,1,52,1,40,0
3.814697265625e-05,0.0,0.0,1,52,1,40,0
1.5020370483398438e-05,0.0,0.0,1,52,1,40,0
3.790855407714844e-05,0.0,0.0,1,52,1,40,0
4.1961669921875e-05,0.0,0.0,1,52,1,40,0
5.316734313964844e-05,0.0,0.0,1,52,1,40,0
6.198883056640625e-05,0.0,0.0,1,52,1,40,0
5.91278076171875e-05,0.0,0.0,1,52,1,40,0
3.910064697265625e-05,0.0,0.0,1,52,1,40,0
4.38690185546875e-05,0.0,0.0,1,52,1,40,0
4.696846008300781e-05,0.0,0.0,1,52,1,40,0
4.291534423828125e-05,0.0,0.0,1,52,1,40,0
5.197525024414063e-05,0.0,0.0,1,52,1,40,0
4.887580871582031e-05,0.0,0.0,1,52,1,40,0
0.017982006072998,34.0,50.0,1,62,1,78,0
3.600120544433594e-05,0.0,0.0,1,52,1,40,0
2.9802322387695312e-05,0.0,0.0,1,52,1,40,0
3.981590270996094e-05,0.0,0.0,1,52,1,40,0
4.887580871582031e-05,0.0,0.0,1,52,1,40,0
4.00543212890625e-05,0.0,0.0,1,52,1,40,0
4.601478576660156e-05,0.0,0.0,1,52,1,40,0
5.0067901611328125e-05,0.0,0.0,1,52,1,40,0
4.38690185546875e-05,0.0,0.0,1,52,1,40,0
5.507469177246094e-05,0.0,0.0,1,52,1,40,0
7.700920104980469e-05,0.0,0.0,1,52,1,40,0
6.699562072753906e-05,0.0,0.0,1,52,1,40,0
7.390975952148438e-05,0.0,0.0,1,52,1,40,0
0.5728611946105957,2036.0,4626.0,13,2568,16,5278,0
5.602836608886719e-05,0.0,0.0,1,52,1,40,0
6.508827209472656e-05,0.0,0.0,1,52,1,40,0
7.009506225585938e-05,0.0,0.0,1,52,1,40,0
2.193450927734375e-05,0.0,0.0,1,52,1,40,0
2.5987625122070312e-05,0.0,0.0,1,52,1,40,0
2.9087066650390625e-05,0.0,0.0,1,52,1,40,0
2.8848648071289062e-05,0.0,0.0,1,52,1,40,0
3.695487976074219e-05,0.0,0.0,1,52,1,40,0
4.076957702636719e-05,0.0,0.0,1,52,1,40,0
4.315376281738281e-05,0.0,0.0,1,52,1,40,0
4.792213439941406e-05,0.0,0.0,1,52,1,40,0
1.5020370483398438e-05,0.0,0.0,1,52,1,40,0
0.0290029048919677,517.0,4128.0,5,729,7,4420,0
0.0216379165649414,517.0,4128.0,5,729,7,4420,0
0.0003480911254882,39.0,39.0,1,67,1,67,0
0.4249989986419678,78.0,0.0,2,174,0,0,1
0.4248509407043457,78.0,0.0,2,134,0,0,1
0.0002839565277099,44.0,44.0,1,72,1,72,0
0.4237170219421386,88.0,0.0,2,184,0,0,1
0.4237220287322998,88.0,0.0,2,144,0,0,1
0.0186121463775634,524.0,3909.0,7,816,9,4281,0
0.0003190040588378,44.0,44.0,1,72,1,72,0
0.4120359420776367,88.0,0.0,2,184,0,0,1
0.4119868278503418,88.0,0.0,2,144,0,0,1
0.0170471668243408,50.0,173.0,1,78,1,201,0
2.3579158782958984,675.0,6102.0,8,1007,11,6554,0
2.358116865158081,597.0,6383.0,9,969,12,6875,0
2.3583898544311523,597.0,6383.0,9,969,12,6875,0
2.334963083267212,675.0,7444.0,9,1047,12,7936,0
2.329687118530273,643.0,3854.0,8,975,9,4226,0
2.333913803100586,610.0,6380.0,9,982,12,6872,0
2.330047130584717,675.0,7444.0,9,1047,12,7936,0
4.58118200302124,1838.0,47561.0,22,2730,46,49413,0
0.5957620143890381,45235.0,5817.0,43,46967,25,6829,1
0.0220201015472412,35.0,51.0,1,63,1,79,0
0.0180709362030029,35.0,81.0,1,63,1,109,0
0.0156638622283935,35.0,81.0,1,63,1,109,0
0.0210239887237548,47.0,174.0,1,75,1,202,0
4.580398082733154,1390.0,6833.0,12,1882,16,7485,0
3.0570240020751958,290.0,0.0,6,458,0,0,1
3.0559680461883545,290.0,0.0,6,578,0,0,1
3.0148611068725586,0.0,0.0,3,156,0,0,0
1.5108349323272705,150.0,0.0,3,234,0,0,1
123.10934901237488,5007.0,6796.0,15,5619,12,7288,0
2.1997230052948,1276.0,10910.0,14,1848,21,11762,0
60.10816502571106,1679.0,6327.0,14,2252,16,6991,0
2.8848648071289062e-05,0.0,0.0,1,52,1,40,0
2.8848648071289062e-05,0.0,0.0,1,52,1,40,0
2.002716064453125e-05,0.0,0.0,1,52,1,40,0
4.00543212890625e-05,0.0,0.0,1,52,1,40,0
1.9073486328125e-05,0.0,0.0,1,52,1,40,0
3.0994415283203125e-05,0.0,0.0,1,52,1,40,0
2.312660217285156e-05,0.0,0.0,1,52,1,40,0
2.09808349609375e-05,0.0,0.0,1,52,1,40,0
1.4066696166992188e-05,0.0,0.0,1,52,1,40,0
1.71661376953125e-05,0.0,0.0,1,52,1,40,0
1.3113021850585938e-05,0.0,0.0,1,52,1,40,0
2.09808349609375e-05,0.0,0.0,1,52,1,40,0
1.811981201171875e-05,0.0,0.0,1,52,1,40,0
3.504753112792969e-05,0.0,0.0,1,52,1,40,0
1.3828277587890623e-05,0.0,0.0,1,52,1,40,0
2.789497375488281e-05,0.0,0.0,1,52,1,40,0
182.30190110206604,5614.0,7991.0,16,6266,15,8603,0
0.7456660270690918,684.0,7430.0,10,1096,15,8042,0
0.0144639015197753,50.0,170.0,1,78,1,198,0
0.194700002670288,1109.0,5487.0,10,1521,8,5819,0
230.52930402755737,4060.0,7402.0,27,5180,23,8637,0
126.85963606834412,5556.0,7507.0,16,6210,20,8343,0
0.8613200187683105,978.0,7165.0,14,1598,17,7857,0
4.1961669921875e-05,0.0,0.0,1,52,1,40,0
2.034963130950928,2695.0,5000.0,14,3267,20,5812,0
3.052638053894043,700.0,0.0,4,812,0,0,1
9.059906005859377e-06,0.0,0.0,1,52,1,40,0
68.06988883018494,2457.0,767.0,19,3242,20,1692,1
3.026155948638916,700.0,0.0,4,812,0,0,1
3.0500619411468506,700.0,0.0,4,812,0,0,1
0.5846660137176514,1019.0,5654.0,10,1431,9,6026,0
0.3836917877197265,3271.0,8329.0,12,3763,10,8741,0
0.1889588832855224,3042.0,6956.0,11,3494,14,7528,0
0.398838996887207,1130.0,10291.0,11,1582,11,10743,0
2.193450927734375e-05,0.0,0.0,1,52,1,40,0
2.193450927734375e-05,0.0,0.0,1,52,1,40,0
4.5983710289001465,1120.0,6539.0,13,1652,16,7191,0
0.0142569541931152,47.0,111.0,1,75,1,139,0
0.0001468658447265,31.0,47.0,1,59,1,75,0
502.7331948280335,84743.0,112916.0,247,94676,252,123280,0
0.0002498626708984,31.0,47.0,1,59,1,75,0
0.0227658748626709,46.0,92.0,1,74,1,120,0
0.0143780708312988,46.0,92.0,1,74,1,120,0
0.0119969844818115,524.0,3909.0,7,816,8,4241,0
6.699562072753906e-05,5588.0,0.0,5,5728,0,0,1
4.35936713218689,3016.0,4932.0,11,3468,14,5504,0
0.0250649452209472,50.0,170.0,1,78,1,198,0
0.000241994857788,29.0,123.0,1,57,1,151,0
3.015191078186035,0.0,0.0,3,156,0,0,0
4.644845008850098,597.0,6383.0,8,929,12,6875,0
4.654839992523193,675.0,6102.0,9,1047,11,6554,0
4.6453399658203125,597.0,6383.0,9,969,12,6875,0
4.575788974761963,675.0,7444.0,9,1047,12,7936,0
6.381367921829224,1838.0,47564.0,20,2650,46,49416,0
4.605983972549439,610.0,6380.0,8,942,12,6872,0
4.632883071899414,675.0,7444.0,9,1047,12,7936,0
4.612398147583008,1226.0,4163.0,12,1718,14,4735,0
0.3014891147613525,3209.0,4565.0,10,3621,14,5137,0
0.0002651214599609,29.0,123.0,1,57,1,151,0
0.0130848884582519,32.0,250.0,1,60,1,278,0
0.0071489810943603,30.0,173.0,1,58,1,201,0
0.0190041065216064,42.0,106.0,1,70,1,134,0
0.0246100425720214,45.0,110.0,1,73,1,138,0
0.0214240550994873,27.0,91.0,1,55,1,119,0
0.0320699214935302,28.0,130.0,1,56,1,158,0
86.6122989654541,2760.0,6739.0,15,3372,11,7191,0
0.0002379417419433,35.0,51.0,1,63,1,79,0
0.03056001663208,524.0,3914.0,7,816,9,4286,0
0.0330250263214111,517.0,4128.0,5,729,7,4420,0
0.0175158977508544,43.0,110.0,1,71,1,138,0
3.943898916244507,1390.0,6833.0,13,1922,16,7485,0
0.0308060646057128,524.0,3909.0,6,776,8,4241,0
0.0142910480499267,50.0,170.0,1,78,1,198,0
69.71872615814209,4346.0,8332.0,10,4758,13,8864,0
0.0272169113159179,35.0,81.0,1,63,1,109,0
0.0283219814300537,35.0,81.0,1,63,1,109,0
1.502432107925415,150.0,0.0,3,234,0,0,1
0.3542001247406006,1092.0,1172.0,9,2244,9,1636,0
0.0190508365631103,33.0,49.0,1,61,1,77,0
0.0209290981292724,42.0,144.0,1,70,1,172,0
9.111979007720947,675.0,6102.0,8,1007,11,6554,0
9.112303972244264,675.0,7444.0,9,1047,12,7936,0
9.112452030181885,610.0,6380.0,8,942,12,6872,0
2.941068172454834,581.0,2428.0,8,913,8,2760,0
5.067362070083618,1424.0,29924.0,17,2116,29,31096,0
2.846261978149414,610.0,4077.0,8,942,9,4449,0
2.9181411266326904,610.0,4115.0,8,942,9,4487,0
2.8838930130004883,610.0,4093.0,8,942,9,4465,0
9.995656967163086,3431.0,42553.0,29,4603,46,44405,0
7.055590152740479,675.0,6102.0,8,1007,11,6554,0
5.83571982383728,1162.0,5753.0,14,1734,19,6525,0
9.115901947021484,1226.0,4164.0,12,1718,14,4736,0
9.116113185882568,1173.0,6664.0,11,1625,16,7316,0
9.116245985031128,12133.0,45677.0,33,14925,53,47821,0
9.116436958312988,2610.0,50327.0,24,3582,48,52259,0
0.0238399505615234,34.0,50.0,1,62,1,78,0
0.0231599807739257,34.0,83.0,1,62,1,111,0
109.92279100418092,642.0,6641.0,13,1174,13,7173,0
109.59687900543211,649.0,7113.0,11,1101,12,7605,0
0.0205740928649902,37.0,92.0,1,65,1,120,0
0.0185010433197021,35.0,67.0,1,63,1,95,0
0.0236749649047851,47.0,106.0,1,75,1,134,0
0.0220310688018798,27.0,86.0,1,55,1,114,0
0.0179250240325927,49.0,65.0,1,77,1,93,0
0.0233540534973144,49.0,77.0,1,77,1,105,0
0.7118360996246338,2463.0,4626.0,14,3035,17,5318,0
4.2969701290130615,610.0,4093.0,8,942,9,4465,0
4.297161102294922,581.0,3996.0,8,913,9,4368,0
4.10901403427124,581.0,3996.0,8,913,9,4368,0
4.067037105560303,581.0,4005.0,8,913,9,4377,0
4.7550048828125,1263.0,25118.0,11,1715,25,26130,0
4.1641480922698975,581.0,3401.0,7,873,8,3733,0
4.196444988250732,610.0,4077.0,8,942,9,4449,0
4.221142053604126,610.0,4077.0,8,942,9,4449,0
4.1323771476745605,610.0,4093.0,8,942,9,4465,0
0.6481759548187256,1870.0,4640.0,9,2242,11,5092,0
4.225421905517578,610.0,4077.0,8,942,9,4449,0
4.38943886756897,2067.0,29886.0,24,3039,37,31378,0
3.928924083709717,1141.0,47379.0,18,1873,46,49231,0
4.29991602897644,1273.0,5384.0,17,1965,23,6316,0
3.0009241104125977,0.0,0.0,3,156,0,0,0
0.0233409404754638,39.0,55.0,1,67,1,83,0
0.0223031044006347,33.0,82.0,1,61,1,110,0
0.0263240337371826,35.0,94.0,1,63,1,122,0
0.0252289772033691,32.0,48.0,1,60,1,76,0
0.0235681533813476,40.0,56.0,1,68,1,84,0
0.0166959762573242,35.0,94.0,1,63,1,122,0
0.0181539058685302,32.0,48.0,1,60,1,76,0
0.0195341110229492,28.0,87.0,1,56,1,115,0
0.0193819999694824,35.0,84.0,1,63,1,112,0
0.0104119777679443,41.0,90.0,1,69,1,118,0
0.0229389667510986,28.0,87.0,1,56,1,115,0
0.0208959579467773,42.0,91.0,1,70,1,119,0
0.0201218128204345,32.0,91.0,1,60,1,119,0
0.0141420364379882,39.0,98.0,1,67,1,126,0
0.0126519203186035,43.0,97.0,1,71,1,125,0
0.0122568607330322,41.0,87.0,1,69,1,115,0
1.144345998764038,10892.0,7271.0,16,11544,12,7763,1
0.0257468223571777,36.0,85.0,1,64,1,113,0
0.0199661254882812,43.0,97.0,1,71,1,125,0
0.6427240371704102,10316.0,7270.0,16,10968,13,7802,1
0.0104060173034667,524.0,3909.0,6,776,8,4241,0
0.025033950805664,524.0,3909.0,6,776,8,4241,0
0.0955381393432617,1461.0,6539.0,13,1993,15,7151,0
0.2090120315551757,2463.0,6795.0,11,2915,11,7247,0
0.0212290287017822,27.0,43.0,1,55,1,71,0
0.4294202327728271,2339.0,8218.0,11,2791,10,8630,0
2.5196821689605717,675.0,6102.0,9,1047,11,6554,0
2.5165319442749023,597.0,6383.0,9,969,12,6875,0
2.518683910369873,597.0,6383.0,9,969,12,6875,0
2.5124549865722656,675.0,7444.0,9,1047,12,7936,0
2.512600898742676,610.0,6344.0,9,982,12,6836,0
2.512755870819092,643.0,3854.0,8,975,9,4226,0
0.4097621440887451,1282.0,35898.0,15,1894,33,37230,0
2.5115180015563965,675.0,7444.0,8,1007,12,7936,0
3.926513910293579,1205.0,5361.0,13,1737,18,6093,0
2.564095020294189,1840.0,1895.0,11,2292,15,2507,0
4.065140008926392,2090.0,8457.0,21,2942,30,9669,0
4.818096876144409,3226.0,13745.0,33,4558,54,15917,0
4.684715986251831,1838.0,47566.0,20,2650,46,49418,0
1.886380910873413,2125.0,4476.0,12,2617,15,5088,0
0.4092381000518799,1281.0,8502.0,10,1693,10,8914,0
0.4108541011810303,2766.0,11542.0,12,3258,13,12074,0
0.0128560066223144,33.0,49.0,1,61,1,77,0
0.4136569499969482,2926.0,9101.0,12,3418,11,9553,0
0.4000399112701416,1281.0,5627.0,9,1653,8,5959,0
0.4340939521789551,2766.0,5922.0,11,3218,9,6294,0
0.0211179256439209,41.0,116.0,1,69,1,144,0
0.5581691265106201,5379.0,4905.0,13,5911,10,5317,1
0.0147578716278076,45.0,61.0,1,73,1,89,0
0.019719123840332,45.0,73.0,1,73,1,101,0
0.0132708549499511,33.0,82.0,1,61,1,110,0
0.0074269771575927,524.0,3909.0,6,776,8,4241,0
0.0002830028533935,39.0,39.0,1,67,1,67,0
0.4161059856414795,78.0,0.0,2,174,0,0,1
0.4161300659179687,78.0,0.0,2,134,0,0,1
9.61302900314331,40022.0,9737.0,82,43314,110,14149,1
3.7125260829925537,1390.0,6834.0,13,1934,16,8218,0
2.293894052505493,3697.0,4609.0,16,4349,21,5461,0
1.461022138595581,7795.0,26062.0,25,8807,38,27594,0
3.0032200813293457,1434.0,5116.0,15,2046,20,5928,0
0.0003111362457275,44.0,44.0,1,72,1,72,0
0.4142801761627197,88.0,0.0,2,184,0,0,1
0.4142560958862304,88.0,0.0,2,144,0,0,1
0.0002858638763427,44.0,44.0,1,72,1,72,0
0.412302017211914,88.0,0.0,2,184,0,0,1
0.4122378826141357,88.0,0.0,2,144,0,0,1
2.3752331733703613,1251.0,5746.0,13,1783,17,6438,0
10.10866093635559,2917.0,38.0,4,3125,3,194,1
0.0244920253753662,35.0,51.0,1,63,1,79,0
1.942018985748291,9649.0,8732.0,20,10461,26,9784,1
4.797646045684815,2125.0,4476.0,12,2617,15,5088,0
0.0193488597869873,524.0,3909.0,7,816,9,4281,0
0.0109229087829589,33.0,49.0,1,61,1,77,0
3.0188708305358887,700.0,0.0,4,812,0,0,1
3.018151998519897,290.0,0.0,6,458,0,0,1
3.0180230140686035,290.0,0.0,6,578,0,0,1
3.218650817871094e-05,0.0,0.0,1,52,1,40,0
3.600120544433594e-05,0.0,0.0,1,52,1,40,0
2.312660217285156e-05,0.0,0.0,1,52,1,40,0
2.5987625122070312e-05,0.0,0.0,1,52,1,40,0
2.9087066650390625e-05,0.0,0.0,1,52,1,40,0
2.1219253540039062e-05,0.0,0.0,1,52,1,40,0
1.71661376953125e-05,0.0,0.0,1,52,1,40,0
4.696846008300781e-05,0.0,0.0,1,52,1,40,0
3.910064697265625e-05,0.0,0.0,1,52,1,40,0
0.0144708156585693,35.0,81.0,1,63,1,109,0
0.0205771923065185,35.0,81.0,1,63,1,109,0
3.695487976074219e-05,0.0,0.0,1,52,1,40,0
3.409385681152344e-05,0.0,0.0,1,52,1,40,0
125.63521099090576,9839.0,7451.0,18,10573,21,8327,1
2.694129943847656e-05,0.0,0.0,1,52,1,40,0
0.0143911838531494,49.0,65.0,1,77,1,93,0
1.6927719116210938e-05,0.0,0.0,1,52,1,40,0
3.600120544433594e-05,0.0,0.0,1,52,1,40,0
4.100799560546875e-05,0.0,0.0,1,52,1,40,0
1.883506774902344e-05,0.0,0.0,1,52,1,40,0
6.181488037109375,1276.0,10911.0,14,1848,21,11763,0
0.6371438503265381,6061.0,2187.0,15,6673,19,2959,1
0.2987070083618164,1153.0,3396.0,11,1605,13,3928,0
1.3045270442962646,1694.0,43458.0,20,2506,43,45190,0
3.600120544433594e-05,0.0,0.0,1,52,1,40,0
3.910064697265625e-05,0.0,0.0,1,52,1,40,0
0.0188870429992675,46.0,92.0,1,74,1,120,0
0.0149149894714355,46.0,92.0,1,74,1,120,0
110.19395208358765,4166.0,6794.0,17,4858,14,7366,0
0.0300309658050537,36.0,116.0,1,64,1,144,0
3.886222839355469e-05,0.0,0.0,1,52,1,40,0
0.0166070461273193,36.0,116.0,1,64,1,144,0
0.0171008110046386,29.0,109.0,1,57,1,137,0
3.3855438232421875e-05,0.0,0.0,1,52,1,40,0
0.0002129077911376,45.0,61.0,1,73,1,89,0
0.0002281665802001,31.0,47.0,1,59,1,75,0
5.48349404335022,3586.0,7399.0,17,4278,24,8371,0
21.147804975509644,0.0,0.0,1,52,6,300,0
0.0002508163452148,31.0,47.0,1,59,1,75,0
0.0225670337677001,27.0,171.0,1,55,1,199,0
59.18130898475647,31532.0,0.0,24,32204,0,0,1
4.100799560546875e-05,5588.0,0.0,5,5728,0,0,1
1.52390718460083,150.0,0.0,3,234,0,0,1
0.0129830837249755,36.0,118.0,1,64,1,146,0
0.6731879711151123,2563.0,4935.0,9,2935,13,5467,0
1.5020370483398438e-05,0.0,0.0,1,52,1,40,0
1.1920928955078123e-05,0.0,0.0,1,52,1,40,0
2.384185791015625e-05,0.0,0.0,1,52,1,40,0
1.3828277587890623e-05,0.0,0.0,1,52,1,40,0
8.778953075408936,4831.0,33423.0,37,6323,57,35715,0
7.728268146514893,1308.0,6412.0,11,1760,16,7064,0
4.100799560546875e-05,0.0,0.0,1,52,1,40,0
2.6226043701171875e-05,0.0,0.0,1,52,1,40,0
0.2309589385986328,1937.0,4564.0,9,2309,12,5056,0
2.384185791015625e-05,0.0,0.0,1,52,1,40,0
2.2172927856445312e-05,0.0,0.0,1,52,1,40,0
2.7179718017578125e-05,0.0,0.0,1,52,1,40,0
0.0196068286895751,50.0,170.0,1,78,1,198,0
3.4809112548828125e-05,0.0,0.0,1,52,1,40,0
1.9788742065429688e-05,0.0,0.0,1,52,1,40,0
2.694129943847656e-05,0.0,0.0,1,52,1,40,0
3.910064697265625e-05,0.0,0.0,1,52,1,40,0
3.600120544433594e-05,0.0,0.0,1,52,1,40,0
2.288818359375e-05,0.0,0.0,1,52,1,40,0
2.09808349609375e-05,0.0,0.0,1,52,1,40,0
4.498457908630371,2958.0,5833.0,16,3610,19,6605,0
1.4072179794311523,1369.0,6411.0,12,1861,16,7063,0
0.0139811038970947,43.0,110.0,1,71,1,138,0
2.9087066650390625e-05,0.0,0.0,1,52,1,40,0
0.0002238750457763,35.0,51.0,1,63,1,79,0
1.1920928955078123e-05,0.0,0.0,1,52,1,40,0
3.2901763916015625e-05,0.0,0.0,1,52,1,40,0
0.0165789127349853,34.0,125.0,1,62,1,153,0
2.09808349609375e-05,0.0,0.0,1,52,1,40,0
0.0002200603485107,31.0,47.0,1,59,1,75,0
0.0096490383148193,524.0,3909.0,6,776,8,4241,0
2.228815078735352,2375.0,3778.0,13,2907,15,4390,0
0.0002470016479492,31.0,47.0,1,59,1,75,0
4.002403974533081,5000.0,0.0,4,5112,0,0,1
0.0193219184875488,35.0,81.0,1,63,1,109,0
0.0132858753204345,35.0,81.0,1,63,1,109,0
121.00756216049194,5199.0,7094.0,16,5863,16,8051,0
4.003603935241699,3750.0,0.0,3,3834,0,0,1
4.005579948425293,5000.0,0.0,4,5112,0,0,1
1.115502119064331,210027.0,5359.0,154,216199,76,8411,1
4.000689029693604,6250.0,0.0,5,6390,0,0,1
4.012167930603027,6250.0,0.0,5,6390,0,0,1
4.011466979980469,6250.0,0.0,5,6390,0,0,1
2.869162082672119,2125.0,4476.0,12,2617,15,5088,0
0.0194411277770996,34.0,50.0,1,62,1,78,0
4.012160062789917,6250.0,0.0,5,6390,0,0,1
48.023460149765015,13932.0,7536.0,22,14836,16,8810,1
48.35471081733704,3734.0,8002.0,15,4358,14,9051,0
49.189908027648926,18816.0,42731.0,36,20269,55,44955,0
52.139880895614624,24452.0,247028.0,68,27196,214,257060,0
1.0499539375305176,5214.0,16050.0,18,5946,17,16742,0
4.020950794219971,6250.0,0.0,5,6390,0,0,1
3.999735832214356,5000.0,0.0,4,5112,0,0,1
3.02554702758789,0.0,0.0,3,156,0,0,0
4.007063865661621,6250.0,0.0,5,6390,0,0,1
4.012492895126343,6250.0,0.0,5,6390,0,0,1
4.007095098495483,6250.0,0.0,5,6390,0,0,1
3.99911904335022,6250.0,0.0,5,6390,0,0,1
0.0002579689025878,43.0,108.0,1,71,1,136,0
0.1782338619232177,955.0,439.0,9,1431,8,863,1
0.5821070671081543,5569.0,6796.0,13,6101,13,7328,0
0.0003440380096435,52.0,52.0,1,80,1,80,0
0.0151159763336181,36.0,95.0,1,64,1,123,0
0.0001418590545654,94.0,94.0,1,122,1,122,0
0.033869981765747,44.0,106.0,1,72,1,134,0
0.0119521617889404,34.0,83.0,1,62,1,111,0
0.0232260227203369,42.0,58.0,1,70,1,86,0
0.0250518321990966,34.0,93.0,1,62,1,121,0
5.875396966934204,568.0,156.0,6,820,6,408,1
6.070683002471924,3629.0,505921.0,130,8841,367,520613,0
6.451017141342163,1268.0,4966.0,9,1640,11,5418,0
3.800266981124878,2748.0,3055.0,13,3280,14,3627,0
7.722111940383911,3756.0,1608.0,15,4368,19,2380,1
6.949009895324707,8031.0,25809.0,23,8963,38,27341,0
7.105043888092041,13217.0,27961.0,79,16389,123,32893,0
60.25374984741211,644.0,4343.0,14,1216,15,4955,0
4.006181001663208,6250.0,0.0,5,6390,0,0,1
0.0177130699157714,30.0,94.0,1,58,1,122,0
61.039652824401855,4148.0,9072.0,16,4800,14,9644,0
0.24310302734375,3658.0,6859.0,12,4150,13,7391,0
0.2345449924468994,3681.0,6859.0,11,4133,12,7351,0
0.2786448001861572,3690.0,6859.0,12,4182,13,7391,0
0.2206790447235107,3681.0,6860.0,12,4173,14,7432,0
0.5592820644378662,1871.0,6794.0,11,2323,11,7246,0
0.5582489967346191,4141.0,6796.0,13,4673,12,7288,0
0.0003948211669921,39.0,39.0,1,67,1,67,0
0.4166779518127441,78.0,0.0,2,174,0,0,1
0.4166481494903564,78.0,0.0,2,134,0,0,1
0.0168960094451904,37.0,173.0,1,65,1,201,0
0.0002720355987548,44.0,44.0,1,72,1,72,0
0.4117171764373779,88.0,0.0,2,184,0,0,1
0.4124569892883301,88.0,0.0,2,144,0,0,1
0.0001790523529052,41.0,101.0,1,69,1,129,0
0.0141758918762207,27.0,86.0,1,55,1,114,0
0.0095078945159912,46.0,92.0,1,74,1,120,0
0.0178339481353759,46.0,92.0,1,74,1,120,0
0.0253088474273681,44.0,163.0,1,72,1,191,0
0.0003700256347656,44.0,44.0,1,72,1,72,0
0.4135699272155761,88.0,0.0,2,184,0,0,1
0.4135799407958984,88.0,0.0,2,144,0,0,1
3.831553936004639,1336.0,167131.0,33,2668,125,172143,0
4.907459020614624,1125.0,4333.0,8,1457,10,4745,0
6.387187957763672,5623.0,114229.0,38,7155,100,118241,0
4.913482904434204,1682.0,10134.0,10,2094,17,10826,0
7.367909908294678,4586.0,33646.0,38,6118,66,36298,0
5.814075946807861,2485.0,1479.0,15,3097,19,2251,1
7.459167957305908,22047.0,3493.0,41,23699,55,5705,1
6.6750428676605225,2375.0,9673.0,25,3387,38,11205,0
0.0166740417480468,35.0,51.0,1,63,1,79,0
146.56991982460022,4600.0,5867.0,13,5132,12,6359,0
4.000895977020264,6250.0,0.0,5,6390,0,0,1
71.39923310279846,914.0,6522.0,11,1366,16,7174,0
128.40140986442566,6302.0,6796.0,15,6914,12,7288,0
187.44599199295044,3589.0,12519.0,40,5201,61,14971,0
3.0265820026397705,0.0,0.0,3,156,0,0,0
0.0688679218292236,35.0,31.0,1,75,2,111,1
0.0194079875946044,46.0,62.0,1,74,1,90,0
0.0157239437103271,46.0,127.0,1,74,1,155,0
0.0141890048980712,53.0,69.0,1,81,1,97,0
0.0207219123840332,53.0,134.0,1,81,1,162,0
11.741774797439575,510.0,0.0,10,790,0,0,1
11.741678953170776,510.0,0.0,10,990,0,0,1
15.00957703590393,327.0,0.0,3,411,0,0,1
0.5400497913360596,5031.0,12373.0,17,5723,14,12945,0
0.0159029960632324,31.0,156.0,1,59,1,184,0
0.0144479274749755,31.0,132.0,1,59,1,160,0
0.0001969337463378,44.0,60.0,1,72,1,88,0
